episode,mask,o,c,e,a,n,norm
69,mask_home,-0.34725,-0.37571,-0.29252,-0.49841,-0.35931,0.85137
69,mask_conference,-0.23069,-0.13502,-0.28695,-0.49841,-0.42193,0.76173
70,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
70,mask_work,-0.40147,0.09632,-0.48133,-0.49854,-0.34270,0.87643
70,mask_home,-0.34703,-0.37507,-0.29209,-0.49854,-0.35963,0.85106
70,mask_conference,-0.23078,-0.13380,-0.28741,-0.49854,-0.42181,0.76173
71,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
71,mask_work,-0.40061,0.09649,-0.48103,-0.49866,-0.34316,0.87613
71,mask_home,-0.34691,-0.37440,-0.29176,-0.49866,-0.35987,0.85077
71,mask_conference,-0.23099,-0.13235,-0.28795,-0.49866,-0.42162,0.76172
72,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
72,mask_work,-0.39980,0.09666,-0.48077,-0.49876,-0.34358,0.87586
72,mask_home,-0.34680,-0.37371,-0.29145,-0.49876,-0.36011,0.85048
72,mask_conference,-0.23130,-0.13095,-0.28854,-0.49876,-0.42141,0.76175
73,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
73,mask_work,-0.39907,0.09676,-0.48059,-0.49886,-0.34394,0.87564
73,mask_home,-0.34672,-0.37306,-0.29121,-0.49886,-0.36031,0.85023
73,mask_conference,-0.23159,-0.12962,-0.28906,-0.49886,-0.42121,0.76176
74,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
74,mask_work,-0.39848,0.09677,-0.48047,-0.49895,-0.34422,0.87547
74,mask_home,-0.34669,-0.37237,-0.29106,-0.49895,-0.36049,0.84999
74,mask_conference,-0.23191,-0.12835,-0.28959,-0.49895,-0.42100,0.76179
75,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
75,mask_work,-0.39795,0.09672,-0.48038,-0.49904,-0.34445,0.87531
75,mask_home,-0.34670,-0.37167,-0.29093,-0.49904,-0.36064,0.84975
