episode,mask,o,c,e,a,n,norm
48,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
48,mask_work,0.26771,0.50000,-0.50000,-0.47138,-0.24454,0.92394
48,mask_home,-0.50000,-0.17787,-0.50000,-0.13953,0.10248,0.74941
48,mask_conference,0.29541,-0.03284,0.50000,0.34875,-0.17206,0.69970
49,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
49,mask_work,0.27275,0.50000,-0.50000,-0.48044,-0.25035,0.93160
49,mask_home,-0.50000,-0.17828,-0.50000,-0.14486,0.10351,0.75066
49,mask_conference,0.29819,-0.03496,0.50000,0.35414,-0.17373,0.70409
50,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
50,mask_work,0.27894,0.50000,-0.50000,-0.48957,-0.25709,0.93999
50,mask_home,-0.50000,-0.18048,-0.50000,-0.15174,0.10553,0.75282
50,mask_conference,0.30106,-0.03617,0.49852,0.35915,-0.17564,0.70732
51,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
51,mask_work,0.28543,0.50000,-0.50000,-0.49995,-0.26346,0.94912
51,mask_home,-0.50000,-0.18036,-0.50000,-0.15754,0.10672,0.75415
51,mask_conference,0.30528,-0.03917,0.50000,0.37072,-0.18069,0.71750
52,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
52,mask_work,0.28960,0.50000,-0.50000,-0.50000,-0.26870,0.95188
52,mask_home,-0.50000,-0.17908,-0.50000,-0.16171,0.10678,0.75473
52,mask_conference,0.30766,-0.04310,0.50000,0.37819,-0.18244,0.72307
53,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
53,mask_work,0.29415,0.50000,-0.50000,-0.50000,-0.27311,0.95452
53,mask_home,-0.50000,-0.17550,-0.50000,-0.16460,0.10567,0.75436
53,mask_conference,0.31084,-0.04553,0.50000,0.38614,-0.18544,0.72951
54,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
54,mask_work,0.30302,0.50000,-0.50000,-0.50000,-0.27937,0.95910
54,mask_home,-0.50000,-0.17665,-0.50000,-0.16977,0.10710,0.75597
54,mask_conference,0.31363,-0.04916,0.50000,0.39487,-0.18796,0.73623
55,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
55,mask_work,0.30496,0.50000,-0.50000,-0.50000,-0.28364,0.96096
55,mask_home,-0.50000,-0.17746,-0.50000,-0.17593,0.10840,0.75776
55,mask_conference,0.31655,-0.05152,0.50000,0.40241,-0.19062,0.74238
56,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
56,mask_work,0.31026,0.50000,-0.50000,-0.50000,-0.28945,0.96438
56,mask_home,-0.50000,-0.17867,-0.50000,-0.18228,0.10996,0.75976
56,mask_conference,0.31853,-0.05546,0.50000,0.40894,-0.19150,0.74729
57,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
57,mask_work,0.31512,0.50000,-0.50000,-0.50000,-0.29610,0.96797
57,mask_home,-0.50000,-0.17879,-0.50000,-0.18418,0.10960,0.76020
57,mask_conference,0.32130,-0.05740,0.49852,0.41557,-0.19387,0.75188
58,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
58,mask_work,0.32246,0.50000,-0.50000,-0.50000,-0.30257,0.97238
58,mask_home,-0.50000,-0.17772,-0.50000,-0.18848,0.10970,0.76101
58,mask_conference,0.32441,-0.05881,0.50000,0.42265,-0.19681,0.75899
59,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
59,mask_work,0.32740,0.50000,-0.50000,-0.50000,-0.30833,0.97584
59,mask_home,-0.50000,-0.17351,-0.50000,-0.19185,0.10846,0.76071
59,mask_conference,0.32767,-0.06174,0.50000,0.43226,-0.20031,0.76691
60,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
60,mask_work,0.32932,0.50000,-0.50000,-0.50000,-0.31173,0.97756
60,mask_home,-0.50000,-0.17351,-0.50000,-0.19816,0.10967,0.76250
60,mask_conference,0.32994,-0.06405,0.50000,0.43760,-0.20143,0.77138
61,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
61,mask_work,0.33378,0.50000,-0.50000,-0.50000,-0.31587,0.98040
61,mask_home,-0.50000,-0.17456,-0.50000,-0.20475,0.11130,0.76471
61,mask_conference,0.33292,-0.06558,0.50000,0.44434,-0.20418,0.77735
62,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
62,mask_work,0.34173,0.50000,-0.50000,-0.50000,-0.32290,0.98541
62,mask_home,-0.50000,-0.17820,-0.50000,-0.21079,0.11371,0.76754
62,mask_conference,0.33514,-0.06772,0.50000,0.44961,-0.20542,0.78183
63,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
63,mask_work,0.34820,0.49978,-0.49874,-0.49994,-0.32994,0.98922
63,mask_home,-0.50000,-0.17951,-0.50000,-0.21668,0.11501,0.76967
63,mask_conference,0.33815,-0.06850,0.50000,0.45568,-0.20811,0.78739
64,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
64,mask_work,0.35609,0.50000,-0.50000,-0.50000,-0.33575,0.99475
64,mask_home,-0.50000,-0.18063,-0.50000,-0.21971,0.11530,0.77084
64,mask_conference,0.34003,-0.07036,0.50000,0.45928,-0.20840,0.79053
65,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
65,mask_work,0.35998,0.50000,-0.50000,-0.50000,-0.34071,0.99783
65,mask_home,-0.50000,-0.18201,-0.50000,-0.22708,0.11720,0.77358
65,mask_conference,0.34101,-0.07155,0.49695,0.45919,-0.20675,0.78866
66,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
66,mask_work,0.36386,0.50000,-0.50000,-0.50000,-0.34823,1.00183
66,mask_home,-0.50000,-0.18466,-0.50000,-0.23040,0.11796,0.77531
66,mask_conference,0.34507,-0.07322,0.50000,0.46996,-0.21197,0.80014
67,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
67,mask_work,0.37119,0.50000,-0.50000,-0.50000,-0.35502,1.00689
67,mask_home,-0.50000,-0.18271,-0.50000,-0.23596,0.11779,0.77649
67,mask_conference,0.34856,-0.07446,0.50000,0.47803,-0.21579,0.80754
68,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
68,mask_work,0.37442,0.49974,-0.49869,-0.49993,-0.35999,1.00903
68,mask_home,-0.50000,-0.18513,-0.50000,-0.24486,0.12053,0.78023
68,mask_conference,0.35082,-0.07647,0.50000,0.48361,-0.21718,0.81238
69,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
69,mask_work,0.38020,0.50000,-0.50000,-0.50000,-0.36617,1.01421
69,mask_home,-0.50000,-0.18409,-0.50000,-0.24830,0.11989,0.78097
69,mask_conference,0.35366,-0.07974,0.50000,0.49258,-0.21984,0.82000
70,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
70,mask_work,0.38367,0.50000,-0.50000,-0.50000,-0.37166,1.01751
70,mask_home,-0.50000,-0.18492,-0.50000,-0.25465,0.12132,0.78343
70,mask_conference,0.35612,-0.08003,0.50000,0.49633,-0.22128,0.82373
71,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
71,mask_work,0.39047,0.50000,-0.50000,-0.50000,-0.37823,1.02251
71,mask_home,-0.50000,-0.18745,-0.50000,-0.26005,0.12277,0.78602
71,mask_conference,0.35833,-0.08232,0.49866,0.49918,-0.22257,0.82617
72,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
72,mask_work,0.39759,0.50000,-0.50000,-0.50000,-0.38436,1.02752
72,mask_home,-0.50000,-0.18923,-0.50000,-0.26678,0.12443,0.78896
72,mask_conference,0.36187,-0.08404,0.50000,0.50000,-0.22665,0.83029
73,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
73,mask_work,0.40155,0.50000,-0.50000,-0.50000,-0.38952,1.03101
73,mask_home,-0.50000,-0.18894,-0.50000,-0.27338,0.12512,0.79126
73,mask_conference,0.36345,-0.08798,0.50000,0.50000,-0.22692,0.83146
74,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
74,mask_work,0.40539,0.49970,-0.49866,-0.49994,-0.39379,1.03330
74,mask_home,-0.49992,-0.18772,-0.50000,-0.27609,0.12434,0.79173
74,mask_conference,0.36630,-0.08991,0.50000,0.50000,-0.22954,0.83363
75,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
75,mask_work,0.40839,0.50000,-0.50000,-0.50000,-0.39958,1.03752
75,mask_home,-0.49934,-0.18566,-0.50000,-0.27691,0.12280,0.79093
75,mask_conference,0.36921,-0.09354,0.50000,0.50000,-0.23325,0.83634
76,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
76,mask_work,0.41413,0.50000,-0.50000,-0.50000,-0.40470,1.04177
76,mask_home,-0.50000,-0.18918,-0.50000,-0.28642,0.12579,0.79602
76,mask_conference,0.37307,-0.09453,0.50000,0.50000,-0.23813,0.83954
77,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
77,mask_work,0.41814,0.50000,-0.50000,-0.50000,-0.40981,1.04536
77,mask_home,-0.50000,-0.19158,-0.50000,-0.29661,0.12868,0.80078
77,mask_conference,0.37508,-0.09908,0.50000,0.50000,-0.23953,0.84135
78,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
78,mask_work,0.42295,0.50000,-0.50000,-0.50000,-0.41502,1.04935
78,mask_home,-0.50000,-0.19236,-0.50000,-0.30578,0.13081,0.80474
78,mask_conference,0.37794,-0.10323,0.50000,0.50000,-0.24344,0.84425
79,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
79,mask_work,0.42696,0.50000,-0.50000,-0.50000,-0.42093,1.05332
79,mask_home,-0.50000,-0.19224,-0.50000,-0.31117,0.13109,0.80683
79,mask_conference,0.38000,-0.10624,0.50000,0.50000,-0.24539,0.84611
80,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
80,mask_work,0.43197,0.50000,-0.50000,-0.50000,-0.42609,1.05743
80,mask_home,-0.50000,-0.19173,-0.50000,-0.31490,0.13066,0.80808
80,mask_conference,0.38215,-0.10902,0.50000,0.50000,-0.24708,0.84792
81,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
81,mask_work,0.43754,0.50000,-0.50000,-0.50000,-0.43283,1.06244
81,mask_home,-0.50000,-0.19155,-0.50000,-0.32048,0.13107,0.81029
81,mask_conference,0.38338,-0.11172,0.49673,0.49781,-0.24687,0.84555
82,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
82,mask_work,0.44246,0.50000,-0.50000,-0.50000,-0.43890,1.06696
82,mask_home,-0.50000,-0.19516,-0.50000,-0.32648,0.13308,0.81387
82,mask_conference,0.38601,-0.11398,0.50000,0.50000,-0.24985,0.85113
83,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
83,mask_work,0.44813,0.50000,-0.50000,-0.50000,-0.44492,1.07181
83,mask_home,-0.50000,-0.19722,-0.50000,-0.33010,0.13336,0.81587
83,mask_conference,0.38853,-0.11774,0.50000,0.50000,-0.25345,0.85385
84,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
84,mask_work,0.45497,0.50000,-0.50000,-0.50000,-0.45157,1.07746
84,mask_home,-0.50000,-0.19808,-0.50000,-0.33389,0.13334,0.81762
84,mask_conference,0.39163,-0.11979,0.50000,0.50000,-0.25738,0.85672
85,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
85,mask_work,0.46136,0.50000,-0.50000,-0.50000,-0.45638,1.08219
85,mask_home,-0.50000,-0.20044,-0.50000,-0.33987,0.13457,0.82085
85,mask_conference,0.39308,-0.12562,0.50000,0.50000,-0.25958,0.85888
86,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
86,mask_work,0.46707,0.50000,-0.50000,-0.50000,-0.46320,1.08753
86,mask_home,-0.50000,-0.19981,-0.50000,-0.34549,0.13525,0.82315
86,mask_conference,0.39496,-0.12650,0.49849,0.49898,-0.26072,0.85875
87,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
87,mask_work,0.47369,0.50000,-0.49973,-0.50000,-0.46930,1.09287
87,mask_home,-0.50000,-0.20190,-0.50000,-0.35176,0.13676,0.82656
87,mask_conference,0.39790,-0.12683,0.50000,0.50000,-0.26399,0.86262
88,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
88,mask_work,0.47860,0.50000,-0.50000,-0.50000,-0.47528,1.09770
