episode,mask,o,c,e,a,n,norm
75,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
75,mask_work,0.02983,0.66836,-0.00768,-0.44443,0.37001,0.88435
75,mask_home,0.10729,0.32558,0.22593,-0.35059,0.33738,0.63663
75,mask_conference,0.20000,0.64258,0.12870,-0.28837,0.32843,0.81271
76,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
76,mask_work,0.03039,0.66836,-0.00765,-0.44434,0.37004,0.88433
76,mask_home,0.10739,0.32478,0.22596,-0.35012,0.33752,0.63606
76,mask_conference,0.20055,0.64294,0.12910,-0.28788,0.32825,0.81295
77,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
77,mask_work,0.03096,0.66834,-0.00761,-0.44428,0.37008,0.88433
77,mask_home,0.10751,0.32400,0.22602,-0.34964,0.33764,0.63551
77,mask_conference,0.20105,0.64330,0.12939,-0.28748,0.32811,0.81320
78,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
78,mask_work,0.03151,0.66830,-0.00758,-0.44427,0.37013,0.88434
78,mask_home,0.10766,0.32334,0.22617,-0.34904,0.33774,0.63497
78,mask_conference,0.20157,0.64361,0.12980,-0.28701,0.32794,0.81341
79,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
79,mask_work,0.03202,0.66824,-0.00756,-0.44432,0.37020,0.88436
79,mask_home,0.10780,0.32264,0.22633,-0.34843,0.33784,0.63441
79,mask_conference,0.20208,0.64393,0.13018,-0.28655,0.32776,0.81361
80,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
80,mask_work,0.03250,0.66819,-0.00756,-0.44433,0.37026,0.88437
80,mask_home,0.10804,0.32192,0.22656,-0.34786,0.33787,0.63388
80,mask_conference,0.20267,0.64430,0.13058,-0.28602,0.32755,0.81385
81,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
81,mask_work,0.03297,0.66814,-0.00758,-0.44437,0.37032,0.88440
81,mask_home,0.10826,0.32115,0.22678,-0.34730,0.33792,0.63332
81,mask_conference,0.20327,0.64471,0.13096,-0.28549,0.32735,0.81412
82,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
