episode,mask,o,c,e,a,n,norm
80,mask_conference,0.20913,0.30751,0.22555,-0.05904,0.08466,0.44702
81,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
81,mask_work,0.07691,0.45860,0.06889,-0.10525,0.12983,0.49890
81,mask_home,0.20653,0.05754,0.29078,-0.01235,0.09612,0.37404
81,mask_conference,0.20917,0.30771,0.22560,-0.05886,0.08466,0.44717
82,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
82,mask_work,0.07741,0.45827,0.06911,-0.10508,0.12983,0.49868
82,mask_home,0.20649,0.05776,0.29078,-0.01231,0.09615,0.37406
82,mask_conference,0.20919,0.30792,0.22563,-0.05868,0.08465,0.44732
83,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
83,mask_work,0.07788,0.45795,0.06932,-0.10492,0.12983,0.49845
83,mask_home,0.20646,0.05797,0.29078,-0.01226,0.09618,0.37408
83,mask_conference,0.20921,0.30812,0.22566,-0.05852,0.08466,0.44746
84,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
84,mask_work,0.07834,0.45762,0.06952,-0.10480,0.12985,0.49822
84,mask_home,0.20641,0.05817,0.29077,-0.01221,0.09621,0.37409
84,mask_conference,0.20921,0.30830,0.22570,-0.05836,0.08466,0.44758
85,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
85,mask_work,0.07876,0.45729,0.06970,-0.10470,0.12987,0.49800
85,mask_home,0.20637,0.05836,0.29076,-0.01216,0.09625,0.37409
85,mask_conference,0.20920,0.30847,0.22572,-0.05822,0.08466,0.44769
86,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
86,mask_work,0.07917,0.45695,0.06987,-0.10461,0.12990,0.49776
86,mask_home,0.20631,0.05854,0.29075,-0.01211,0.09628,0.37409
86,mask_conference,0.20918,0.30862,0.22575,-0.05809,0.08466,0.44778
87,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
87,mask_work,0.07956,0.45661,0.07004,-0.10453,0.12993,0.49753
87,mask_home,0.20627,0.05872,0.29074,-0.01204,0.09632,0.37410
87,mask_conference,0.20916,0.30876,0.22577,-0.05798,0.08466,0.44786
88,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
88,mask_work,0.07995,0.45627,0.07020,-0.10446,0.12996,0.49730
88,mask_home,0.20623,0.05889,0.29074,-0.01199,0.09634,0.37411
88,mask_conference,0.20913,0.30890,0.22579,-0.05787,0.08466,0.44794
89,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
89,mask_work,0.08034,0.45596,0.07037,-0.10438,0.12998,0.49709
89,mask_home,0.20619,0.05907,0.29074,-0.01193,0.09637,0.37412
89,mask_conference,0.20913,0.30901,0.22581,-0.05778,0.08467,0.44802
90,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
90,mask_work,0.08070,0.45565,0.07052,-0.10432,0.13001,0.49688
90,mask_home,0.20616,0.05924,0.29075,-0.01188,0.09639,0.37413
90,mask_conference,0.20913,0.30911,0.22584,-0.05769,0.08467,0.44809
